university,entity,role,labels,count
UGM_FESS,agroklebengan,LOC,,1
UGM_FESS,information ask grup kkn,ORG,,1
UGM_FESS,engap,PER,,1
UGM_FESS,anonymous tele,PER,,1
UGM_FESS,ntt,GPE,,1
UGM_FESS,jabar jatim,GPE,,1
UGM_FESS,naroo cafe feb ugm,LOC,,1
UGM_FESS,gunung selamat tektok,LOC,,1
UGM_FESS,dimas,PER,,1
UGM_FESS,jay,PER,,1
UGM_FESS,lur,PER,,1
UGM_FESS,kknppm,ORG,,1
UGM_FESS,amelia christanti,PER,,2
UGM_FESS,sight gang megatruh,LOC,,1
UGM_FESS,kulak wetees skintific peeling solution,ORG,,1
UGM_FESS,ong,PER,,1
UGM_FESS,nina,PER,,1
UGM_FESS,kknppm karampuang,ORG,,2
UGM_FESS,sulawesi barat,GPE,,2
UGM_FESS,closerec medika grup kknppm,ORG,,1
UGM_FESS,sumba barat,GPE,,1
UGM_FESS,fkkmk,ORG,,1
UGM_FESS,closerec,ORG,,1
UGM_FESS,bpwpariwisatafkhpeternakan,ORG,,1
UGM_FESS,grup psdm,ORG,,1
UGM_FESS,flyover lempuyangan,LOC,,1
UGM_FESS,ukdw,LOC,,1
UGM_FESS,nabiel syahilabi rajasa,PER,,1
UGM_FESS,ngegym fitground timoho,LOC,,1
UGM_FESS,kkup tekkim,PER,,1
UGM_FESS,prof suryo purwono,PER,,1
UGM_FESS,kulak gusyy,LOC,,1
UGM_FESS,fara,PER,,1
UGM_FESS,hii,ORG,,1
UGM_FESS,klaster saintekmedika,ORG,,1
UGM_FESS,samosir,GPE,,1
UGM_FESS,you,PER,,5
UGM_FESS,sight pogung baru,LOC,,1
UGM_FESS,deni pranowo,PER,,1
UGM_FESS,lancarlancarr utsna,ORG,,1
UGM_FESS,pacitan jatim,GPE,,1
UGM_FESS,jawa,GPE,Abusive_label,1
UGM_FESS,kalteng,GPE,Abusive_label,1
UGM_FESS,gunung pakuwaja,LOC,,1
UGM_FESS,pw gaak,LOC,,1
UGM_FESS,santos jaya abadi teknik industri,ORG,,1
UGM_FESS,ridwan ahmad sukrikirakira spill,PER,,1
UGM_FESS,rifqi anwar sipil,PER,,1
UGM_FESS,azhar,PER,,1
UGM_FESS,ridwan ahmad sukri,PER,,1
UGM_FESS,zakiy,PER,,1
UGM_FESS,kagama,PER,,3
UGM_FESS,batita,LOC,,1
UGM_FESS,bapak budisutrisna,PER,,3
UGM_FESS,helpp,PER,,1
UGM_FESS,hastanti widy nugroho,PER,,1
UGM_FESS,trimski,PER,,1
UGM_FESS,amplaz,PER,,1
UGM_FESS,nomojowo,PER,,1
UGM_FESS,nugas,PER,,1
UGM_FESS,batch,ORG,,1
UGM_FESS,klebengan,GPE,,1
UGM_FESS,kampus comfy,LOC,,1
UGM_FESS,manda tf22,PER,,1
UGM_FESS,##ading cool wisdom park ugm,LOC,,1
UGM_FESS,theo,PER,,1
UGM_FESS,litkes quiz,PER,,1
UGM_FESS,ugm jakal,LOC,,1
UGM_FESS,per4an ringroad jakal,LOC,,1
UGM_FESS,kating,PER,,1
UGM_FESS,sweet dreams,LOC,,1
UGM_FESS,great britain,GPE,,1
UGM_FESS,jakarta,GPE,,5
UGM_FESS,gamada,PER,,2
UGM_FESS,information oprec grup kkn,ORG,,1
UGM_FESS,panitia gelex,ORG,,1
UGM_FESS,dpkm,ORG,,4
UGM_FESS,penny word,ORG,,1
UGM_FESS,yesman,PER,,1
UGM_FESS,it dasco jr,PER,,1
UGM_FESS,aurel mk,PER,,1
UGM_FESS,meanwhile,PER,"HS_Group_label, HS_Moderate_label, HS_Other_label, HS_label",1
UGM_FESS,koor cofas,PER,"HS_Individual_label, HS_Other_label, HS_Weak_label, HS_label",1
UGM_FESS,shafa zahra kimia,PER,,1
UGM_FESS,wisdom park,LOC,,2
UGM_FESS,ppsmb,ORG,,1
UGM_FESS,brtanya,PER,,1
UGM_FESS,grace,PER,,1
UGM_FESS,kost blimbingsari,LOC,,1
UGM_FESS,samsul,PER,,1
UGM_FESS,camaba25,LOC,,1
UGM_FESS,teksip,PER,,1
UGM_FESS,pogung sendowo,LOC,,1
UGM_FESS,kutai barat,GPE,,1
UGM_FESS,sayang,PER,Abusive_label,2
UGM_FESS,koas rsgm ugm,ORG,,1
UGM_FESS,samsek,PER,,4
UGM_FESS,iri,PER,Abusive_label,1
UGM_FESS,gor klebengan,LOC,,2
UGM_FESS,wes seng,PER,,1
UGM_FESS,cofas information top quality,ORG,,1
UGM_FESS,kordum,PER,,2
UGM_FESS,koor cofass,PER,,2
UGM_FESS,tbtb,ORG,,1
UGM_FESS,phantasy tour,ORG,,1
UGM_FESS,balikpapan,GPE,,1
UGM_FESS,anton,PER,,1
UGM_FESS,polaris,PER,,1
UGM_FESS,gamabu gama wibu,PER,,1
UGM_FESS,guisyy,PER,,1
UGM_FESS,gramed sudirman,LOC,,1
UGM_FESS,tugu,LOC,,1
UGM_FESS,cik ditiro,LOC,,1
UGM_FESS,gamatu,PER,,3
UGM_FESS,thankyou,PER,,4
UGM_FESS,afifah,PER,Abusive_label,1
UGM_FESS,mmff,PER,,1
UGM_FESS,denayel,PER,,1
UGM_FESS,lesehan tasik,LOC,,1
UGM_FESS,papa,PER,,1
UGM_FESS,minal aidin,PER,,2
UGM_FESS,faidzin,PER,,1
UGM_FESS,##ol,ORG,,1
UGM_FESS,yipi,PER,,1
UGM_FESS,budhe,PER,,1
UGM_FESS,j4stip cheesecuit,LOC,,1
UGM_FESS,information grup kkn,ORG,,1
UGM_FESS,##kmk,ORG,,1
UGM_FESS,alloy soshum,PER,,1
UGM_FESS,medika fardan,PER,,1
UGM_FESS,oprec sre ugm,ORG,,1
UGM_FESS,fh ugm,ORG,,1
UGM_FESS,hey hi,PER,,4
UGM_FESS,anton kimia,PER,,1
UGM_FESS,hello,ORG,,1
UGM_FESS,real life,ORG,,2
UGM_FESS,warmindo,LOC,,1
UGM_FESS,australian football league,ORG,,1
UGM_FESS,pulau jawa,GPE,,2
UGM_FESS,tanjungpinang kepulauan riau,GPE,,1
UGM_FESS,letsgo,PER,,1
UGM_FESS,sombat gempi,PER,,1
UGM_FESS,utama,PER,,1
UGM_FESS,ceco bebass,PER,,1
UGM_FESS,tolonh,PER,,1
UGM_FESS,##kmk teknik pertanian pwk antropologipsdk ekonomi,ORG,,1
UGM_FESS,faizin,PER,,1
UGM_FESS,jurusan teknik nuklir teknik kimia kimia,ORG,,1
UGM_FESS,teknik nuklir,ORG,,1
UGM_FESS,adharoni,PER,,1
UGM_FESS,humpub,PER,,1
UGM_FESS,masmas kagama,PER,,2
UGM_FESS,hapmus hanupis,PER,,1
UGM_FESS,information medika,ORG,,1
UGM_FESS,golden ticket,LOC,,1
UGM_FESS,sleman,GPE,,3
UGM_FESS,ongkir,PER,,4
UGM_FESS,gik ugm,LOC,,1
UGM_FESS,den,PER,,1
UGM_FESS,techwinter,ORG,,1
UGM_FESS,dike tedi,PER,,1
UGM_FESS,fh,PER,"Abusive_label, HS_Group_label, HS_Moderate_label, HS_Other_label, HS_label",1
UGM_FESS,manda pwk,LOC,,1
UGM_FESS,maaci,PER,,2
UGM_FESS,penn,PER,,1
UGM_FESS,mbakso,PER,,1
UGM_FESS,yyaww,PER,,1
UGM_FESS,yyeah,PER,,1
UGM_FESS,much love,PER,"Abusive_label, HS_label",1
UGM_FESS,grup capstone,ORG,"Abusive_label, HS_label",1
UGM_FESS,mm,PER,,1
UGM_FESS,kipk,PER,,6
UGM_FESS,very,PER,,1
UGM_FESS,jl monjali jl pandega australian,LOC,,1
UGM_FESS,acunjackson,PER,,1
UGM_FESS,stud,PER,,1
UGM_FESS,simaster,PER,,2
UGM_FESS,##bengan,LOC,,1
UGM_FESS,rumpun soshum trimsiie,LOC,,1
UGM_FESS,grup kkn sulawesi selatan,ORG,,1
UGM_FESS,##kalo,PER,,1
UGM_FESS,gacor,ORG,,1
UGM_FESS,hello tementemen grup,ORG,,1
UGM_FESS,soshum medika,ORG,,1
UGM_FESS,aggravation kkn pati jateng,ORG,,1
UGM_FESS,information lab klinik hewan kuningan,ORG,,1
UGM_FESS,information grup kkn jateng jatim,ORG,,1
UGM_FESS,hihiw,PER,,1
UGM_FESS,tone deaf,PER,,2
UGM_FESS,adekku,PER,,1
UGM_FESS,parwi,PER,,1
UGM_FESS,swedia,GPE,,1
UGM_FESS,pekanbaru,GPE,,1
UGM_FESS,andro,PER,,1
UGM_FESS,samsvng,PER,,1
UGM_FESS,hello kulak,PER,,1
UGM_FESS,madiun,GPE,,1
UGM_FESS,klaten,GPE,,1
UGM_FESS,faiz ridwan,PER,,1
UGM_FESS,teknik pertanian,ORG,,1
UGM_FESS,wisdom,LOC,,1
UGM_FESS,gelex,ORG,,1
UGM_FESS,ignatius fajar,PER,,1
UGM_FESS,aowkwok,PER,,1
UGM_FESS,lamar,PER,,1
UGM_FESS,ohiya f23,PER,,1
UGM_FESS,fkg fkh fkkmk,ORG,,1
UGM_FESS,fkt,ORG,,1
UGM_FESS,scbd,LOC,,1
UGM_FESS,bank indonesia region,ORG,,1
UGM_FESS,sultan,PER,,1
UGM_FESS,ppsmb action,ORG,,1
UGM_FESS,worth,PER,,1
UGM_FESS,ekalo,PER,,1
UGM_FESS,hikss,PER,,1
UGM_FESS,jalan palagan tentara pelajar jalan ringroad utara jalan padjadjaran,LOC,,1
UGM_FESS,tas,PER,,1
UGM_FESS,ub,ORG,,1
UGM_FESS,bahrain,GPE,,1
UGM_FESS,malioboro,LOC,,1
UGM_FESS,benteng verdebrug,LOC,,1
UGM_FESS,jogja,GPE,Abusive_label,1
UGM_FESS,marith francois girbaud,PER,,1
UGM_FESS,gs tulus idgitaff kunto aji sal there,PER,,1
UGM_FESS,halloo yujiemm,PER,,1
UGM_FESS,gs,PER,,1
UGM_FESS,tulus idgitaff kunto aji sal,PER,,1
UGM_FESS,club arrghh,LOC,,1
UGM_FESS,happyhappy,PER,,1
UGM_FESS,lempu,LOC,,1
UGM_FESS,karanggayampogungklebengan,GPE,,1
UGM_FESS,freong area ugm,LOC,,1
UGM_FESS,uncool cardigan,PER,,1
UGM_FESS,rsgm ugmgratis kok,ORG,,1
UGM_FESS,at the moment,LOC,,1
UGM_FESS,auditorium fisipol lt4,LOC,,1
UGM_FESS,aiesec future leaders,ORG,,1
UGM_FESS,bagus selfgrowth,PER,,1
UGM_FESS,gusyy,PER,,6
UGM_FESS,inggris,GPE,,2
UGM_FESS,kslian,PER,,1
UGM_FESS,salty,PER,,2
UGM_FESS,selo,PER,,1
UGM_FESS,malioboro,GPE,,1
UGM_FESS,runescape,LOC,,1
UGM_FESS,buzzer,PER,Abusive_label,1
UGM_FESS,masjid pogung raya mpr,LOC,,1
UGM_FESS,jl pogung dalangan no24b rt08rw05 pogung kidul sinduadi kec,LOC,,1
UGM_FESS,mlati kabupaten sleman daerah istimewa yogyakarta,GPE,,1
UGM_FESS,ugmuny,LOC,,2
UGM_FESS,jalan kaliurang,LOC,,1
UGM_FESS,mcdonald ' s,LOC,,1
UGM_FESS,bnibank,ORG,,1
UGM_FESS,musola perpusat lantai,LOC,,1
UGM_FESS,dealsuka,PER,,1
UGM_FESS,indonesia,GPE,"HS_Group_label, HS_Moderate_label, HS_label",1
UGM_FESS,rcti,ORG,,1
UGM_FESS,wallahi,PER,,1
UGM_FESS,orback,PER,,1
UGM_FESS,wage pancong,PER,,1
UGM_FESS,nanto pogung,PER,,1
UGM_FESS,santren warung gowok,LOC,,1
UGM_FESS,grandmother,PER,,1
UGM_FESS,anjem,PER,,1
UGM_FESS,ronald walpole,PER,,1
UGM_FESS,howard anton,PER,,1
UGM_FESS,lombok,GPE,,1
UGM_FESS,pwk,ORG,,1
UGM_FESS,indonesia,GPE,"HS_Group_label, HS_Moderate_label, HS_Other_label, HS_label",2
UGM_FESS,thp tbtb,ORG,,1
UGM_FESS,mam,PER,,1
UGM_FESS,ft ugm,ORG,,1
UGM_FESS,snder,PER,,1
UGM_FESS,salkimisengbngung,PER,,1
UGM_FESS,you nnanti,PER,,1
UGM_FESS,ptpt chat gpt pro,ORG,Abusive_label,1
UGM_FESS,raditya sachi,PER,,1
UGM_FESS,kampung ramadhan jogokariyan,LOC,,1
UGM_FESS,allo kakaa,PER,,1
UGM_FESS,unduh,ORG,,1
UGM_FESS,australia,GPE,,1
UGM_FESS,cgv pakuwon,LOC,,1
UGM_FESS,kating soshum,PER,Abusive_label,1
UGM_FESS,planga plongo,PER,Abusive_label,1
UGM_FESS,pasar ramadhan ugm,LOC,,1
UGM_FESS,japanese,GPE,,1
UGM_FESS,mardliyah,PER,,2
UGM_FESS,pogung kidul,LOC,,2
UGM_FESS,national union of students,ORG,,1
UGM_FESS,mardiliyah,PER,,1
UGM_FESS,nasya juanita fib23,PER,,1
UGM_FESS,##lampbear,PER,,2
UGM_FESS,hello hello,PER,,1
UGM_FESS,harits tekkim,LOC,,1
UGM_FESS,leonii,PER,,1
UGM_FESS,##ung,LOC,,1
UGM_FESS,pendopo kuliner 18k21kbln,LOC,,1
UGM_FESS,sfl market,LOC,,1
UGM_FESS,impulsif,PER,,1
UGM_FESS,gibran hutama,PER,,1
UGM_FESS,romens,PER,,1
UGM_FESS,nggarap sempro,PER,,1
UGM_FESS,bapakibu,PER,,1
UGM_FESS,bapak ibuprofen,PER,,1
UGM_FESS,good game gayamsari,LOC,,1
UGM_FESS,mobelejen,LOC,Abusive_label,1
UGM_FESS,cafe worth nugas,LOC,,1
UGM_FESS,grup tukertukeran information,ORG,,1
UGM_FESS,treasure nct wonpil day6,LOC,,1
UGM_FESS,maskam,PER,,3
UGM_FESS,jlpt juli,LOC,,1
UGM_FESS,hayy,PER,,1
UGM_FESS,exchange thailand,ORG,,1
UGM_FESS,shopee,ORG,,2
UGM_FESS,dhea nabila fathya,PER,,1
UGM_FESS,magister psikologi profesi klinis universitas ahmad dahlan,ORG,,1
UGM_FESS,bahlil,PER,"Abusive_label, HS_Individual_label, HS_Other_label, HS_Weak_label, HS_label",1
UGM_FESS,jelita babarsarii,PER,,1
UGM_FESS,jarus,PER,,1
UGM_FESS,perpusat curse,ORG,,1
UGM_FESS,fortunata alya,PER,,1
UGM_FESS,lanyardnya,PER,,1
UGM_FESS,jl nusa indah,LOC,,1
UGM_FESS,jl gambir karangasem,LOC,,1
UGM_FESS,bunderan aggravation,LOC,,1
UGM_FESS,selasar lantai satu perpusat,LOC,,1
UGM_FESS,eyd,ORG,,1
UGM_FESS,fauzan tekfis,PER,,1
UGM_FESS,jalanjalanheppi76,LOC,,1
UGM_FESS,powerbank magsafe shopee trusted,ORG,Abusive_label,1
UGM_FESS,powerbank,ORG,Abusive_label,1
UGM_FESS,rosok,PER,,1
UGM_FESS,bukber,LOC,,3
UGM_FESS,jakalpalagan,LOC,,1
UGM_FESS,arigathanks,PER,,1
UGM_FESS,##you,PER,,1
UGM_FESS,folkademia,PER,,1
UGM_FESS,kabupaten sleman,GPE,,2
UGM_FESS,wetees,PER,,1
UGM_FESS,perpusat wireless fidelity,ORG,,1
UGM_FESS,female,ORG,,1
UGM_FESS,beliadops,PER,,1
UGM_FESS,ugmgirl,ORG,,1
UGM_FESS,purapura semhas you,LOC,,1
UGM_FESS,gusyy thankyouu,PER,,1
UGM_FESS,bomboloni,PER,,1
UGM_FESS,supermarket mirota kampus superindo indomaret,LOC,,1
UGM_FESS,cafe,LOC,,1
UGM_FESS,jastip bandung,ORG,,1
UGM_FESS,cheesecuit makaroni davinsi,PER,,1
UGM_FESS,papua,GPE,,1
UGM_FESS,dimsum,PER,,1
UGM_FESS,kipk ugm,ORG,,1
UGM_FESS,jecita,PER,,1
UGM_FESS,ciwi ciwi,PER,,3
UGM_FESS,world wide web,ORG,,1
UGM_FESS,kost,PER,,1
UGM_FESS,simta agatha conradine girsang,PER,,2
UGM_FESS,ibuprofen aisha sekar lazuardini rachmanie,PER,,2
UGM_FESS,fkh,ORG,,1
UGM_FESS,dzalim,PER,Abusive_label,1
UGM_FESS,wowo,PER,Abusive_label,1
UGM_FESS,dzalim tiktok,PER,Abusive_label,1
UGM_FESS,temanteman,GPE,,1
UGM_FESS,matkul pkn,ORG,,1
UGM_FESS,penny,PER,,2
UGM_FESS,bem vibes,PER,"HS_Group_label, HS_Moderate_label, HS_Other_label, HS_label",1
UGM_FESS,ciwi ciwi,PER,Abusive_label,1
UGM_FESS,yudha saspran,PER,,1
UGM_FESS,mirotaasrama kinanti,LOC,,1
UGM_FESS,kulak,PER,,1
UGM_FESS,yujiemm,PER,,1
UGM_FESS,sumatera,GPE,,1
UGM_FESS,jogjaugm,GPE,,1
UGM_FESS,tongkir medika,LOC,,1
UGM_FESS,jasmine,PER,,1
UGM_FESS,stasiun tugu,LOC,,1
UGM_FESS,vanbastenjiwo,PER,,1
UGM_FESS,takjil,PER,,2
UGM_FESS,pogungg,GPE,,1
UGM_FESS,porto studio,LOC,,1
UGM_FESS,porto studio jl pogung baru pogung kidul,LOC,,1
UGM_FESS,sinduadi,PER,,1
UGM_FESS,yeah penny,PER,,1
UGM_FESS,fkkmk ugm,ORG,,1
UGM_FESS,ugm uny maguwoyaa,LOC,,1
UGM_FESS,##er inter,ORG,,1
UGM_FESS,ngafe nugas,LOC,,1
UGM_FESS,cwk cwk,PER,,1
UGM_FESS,wonosobo,GPE,,1
UGM_FESS,arigatoou,PER,,1
UGM_FESS,dtntf,ORG,,1
UGM_FESS,jalan pogung baru,LOC,,1
UGM_FESS,blok a3a4,LOC,,1
UGM_FESS,kakakkakak,ORG,,1
UGM_FESS,grup kkn jawa,ORG,,1
UGM_FESS,thomson osiris bloomberg,PER,,1
UGM_FESS,superindo jl soloo stop it,LOC,,1
UGM_FESS,dimsum mentai,PER,,1
UGM_FESS,cp,PER,,1
UGM_FESS,bill,PER,,1
UGM_FESS,agrokarangwuniklebengantakom,LOC,,1
UGM_FESS,tudey,PER,,1
UGM_FESS,risol mayo,PER,,1
UGM_FESS,komunitas gleam ugm,ORG,,1
UGM_FESS,mauk,GPE,,1
UGM_FESS,maman mipa,PER,,1
UGM_FESS,ovt,PER,,1
UGM_FESS,penny penny,PER,,1
UGM_FESS,information jastip ugm,ORG,,1
UGM_FESS,you maskam,PER,,1
UGM_FESS,sendowo dkt batu residence,LOC,,1
UGM_FESS,sv ugm,LOC,,1
UGM_FESS,basement mardhliyah,LOC,,1
UGM_FESS,gedung hell yes,LOC,,1
UGM_FESS,fat girl,PER,,1
UGM_FESS,nugas cafe puasa,LOC,,1
UGM_FESS,komunitas lari yogyakarta,ORG,,1
UGM_FESS,nggaa,PER,,1
UGM_FESS,kantin biogeo,LOC,,1
UGM_FESS,deliv area ugm,LOC,,1
UGM_FESS,manchester united,ORG,,3
UGM_FESS,sragen,GPE,,1
UGM_FESS,gereja kotabarubacirobintaran,LOC,,1
UGM_FESS,anies,PER,,1
UGM_FESS,ugm sendowo klebengan pogung aggravation karangwuni karangmalang jakal bawah,LOC,,1
UGM_FESS,maaci,PER,Abusive_label,1
UGM_FESS,information mardliyyah,ORG,,1
UGM_FESS,spanish coconut infuse water series,LOC,,1
UGM_FESS,jl yacaranda belakang,LOC,,1
UGM_FESS,mardhliyah,PER,,1
UGM_FESS,##to,PER,,1
UGM_FESS,prabandarimakeup,PER,,1
UGM_FESS,silky pudding,LOC,,1
UGM_FESS,eksim,ORG,,1
UGM_FESS,kluster soshum,LOC,,1
UGM_FESS,pasmina,PER,,1
UGM_FESS,digilib,ORG,,1
UGM_FESS,thankyouu,PER,,1
UGM_FESS,maskam,GPE,,1
UGM_FESS,halte transjogja,LOC,,1
UGM_FESS,kulak ciwi ciwi,LOC,,1
UGM_FESS,cushion,LOC,,1
UGM_FESS,dpl ku,ORG,,1
UGM_FESS,yujiyem,PER,,1
UGM_FESS,pdfh alsa,PER,,1
UGM_FESS,ugm cek ojol ijo,LOC,,1
UGM_FESS,dthv sv,ORG,,1
UGM_FESS,sight putra,LOC,,1
UGM_FESS,gabriel rangga,PER,,1
UGM_FESS,ftocopy,ORG,,1
UGM_FESS,matt haig,PER,,1
UGM_FESS,emily high earner,PER,,1
UGM_FESS,laprak,LOC,,1
UGM_FESS,gerald fk,PER,,1
UGM_FESS,jakal ugm scbd,LOC,,1
UGM_FESS,asrama kinanthi,LOC,,1
UGM_FESS,marcellino tre,PER,,1
UGM_FESS,maacii,PER,,1
UGM_FESS,ingpo,PER,,1
UGM_FESS,affiliate,PER,,1
UGM_FESS,pogung dalangan,LOC,,1
UGM_FESS,paspasanugm,LOC,,2
UGM_FESS,danish ilkom,PER,,1
UGM_FESS,oper,PER,,1
UGM_FESS,##nijuli,GPE,,1
UGM_FESS,ibuprofen kadek 23yo,PER,,1
UGM_FESS,anies,PER,"Abusive_label, HS_Individual_label, HS_Other_label, HS_Weak_label, HS_label",1
UGM_FESS,ketamine yaman,PER,"Abusive_label, HS_Individual_label, HS_Other_label, HS_Weak_label, HS_label",1
UGM_FESS,kalean,PER,,1
UGM_FESS,paralytic alumnikagama,ORG,,1
UGM_FESS,kosan putri dalem,LOC,,1
UGM_FESS,rantau,GPE,,1
UGM_FESS,trmizie,PER,,1
UGM_FESS,aryo bimo,PER,,1
UGM_FESS,taman mastek,LOC,,1
UGM_FESS,trace tyy,PER,,1
UGM_FESS,wiwiwi,PER,,1
UGM_FESS,bank mandiri jogja,ORG,,1
UGM_FESS,timaaci,PER,,2
UGM_FESS,grup kkn manggarai,ORG,,1
UGM_FESS,salty you,PER,,1
UGM_FESS,tiyoo tiyoo,PER,"HS_Group_label, HS_Individual_label, HS_Moderate_label, HS_Other_label, HS_Weak_label, HS_label",1
UGM_FESS,gik,PER,,1
UGM_FESS,rindiana,PER,,1
UGM_FESS,sakjane,PER,,1
UGM_FESS,deep,PER,,1
UGM_FESS,kirakira,PER,,2
UGM_FESS,sunrise kalitalang kirakira aman,LOC,,1
UGM_FESS,ingfo,PER,Abusive_label,1
UGM_FESS,clueless tawa,PER,,1
UGM_FESS,jalan kehalang,LOC,"Abusive_label, HS_Group_label, HS_label",1
UGM_FESS,##an,LOC,,1
UGM_FESS,sendowoblimbingsari,LOC,,1
UGM_FESS,jalan kesehatan b45e deretan,LOC,,1
UGM_FESS,runescape sardjito gang depan,LOC,,1
UGM_FESS,rsgm ugm,LOC,,1
UGM_FESS,spkk general motors corporation,ORG,,1
UGM_FESS,kampus maret,LOC,,1
UGM_FESS,layan ahass,PER,,1
UGM_FESS,pulkam,PER,,1
UGM_FESS,uu,PER,,1
UGM_FESS,lashes gaiss,PER,,1
UGM_FESS,awkward,PER,,1
UGM_FESS,miko,PER,,1
UGM_FESS,rini,PER,,1
UGM_FESS,jakal,GPE,,1
UGM_FESS,samsek takutt,PER,,1
UGM_FESS,crushin,PER,,1
UGM_FESS,ikal,PER,,1
UGM_FESS,gapande pdkt,PER,,1
UGM_FESS,anjem,PER,Abusive_label,1
UGM_FESS,lppm sintesa,ORG,,1
UGM_FESS,lppm fisipol,ORG,,1
UGM_FESS,nguji sruv,LOC,,1
UGM_FESS,frenektomi,PER,,1
UGM_FESS,perio,PER,,1
UGM_FESS,gor dimsum menta,LOC,,1
UGM_FESS,siti murtiningsih,PER,,1
UGM_FESS,agus himmawan utomo,PER,,1
UGM_FESS,the district attorney nan,LOC,,1
UGM_FESS,ruang filsafat b307,LOC,,1
UGM_FESS,lailiy makasih,PER,,1
UGM_FESS,bunda,PER,,1
UGM_FESS,lampung jogja,GPE,,1
UGM_FESS,##shoessandal,PER,,1
UGM_FESS,parno,PER,,1
UGM_FESS,ovewhelmed,ORG,,1
UGM_FESS,jalanjalan kota gede,LOC,,1
UGM_FESS,kosongan you,LOC,,1
UGM_FESS,pasar kolombo,LOC,,1
UGM_FESS,sight putri isi,LOC,,1
UGM_FESS,unpaid,ORG,,1
UGM_FESS,oia ugm,ORG,,1
UGM_FESS,antology coffee,LOC,,1
UGM_FESS,greg elins,PER,,1
UGM_FESS,nafisa pek,PER,,1
UGM_FESS,mbakmbak,PER,,1
UGM_FESS,ciwi,PER,,1
UGM_FESS,muhammad nurrifqi fuadi,PER,,1
UGM_FESS,bapak haidar buldan thontowi spsi mom alert,PER,,1
UGM_FESS,masmas,PER,,2
UGM_FESS,kill on sight area ugm,LOC,,1
UGM_FESS,kipk,PER,"Abusive_label, HS_Other_label, HS_label",1
UGM_FESS,infoo,PER,,1
UGM_FESS,kampus ugm kulak,LOC,,1
UGM_FESS,alkid,PER,,2
UGM_FESS,ugm jogja,GPE,,1
UGM_FESS,erick saputra,PER,"HS_Individual_label, HS_Other_label, HS_Weak_label, HS_label",1
UGM_FESS,murah,PER,,1
UGM_FESS,wtees,PER,,1
UGM_FESS,nadin sal,PER,,1
UGM_FESS,olski,PER,,1
UGM_FESS,ayang balairung,PER,,1
UGM_FESS,makacii,PER,,1
UGM_FESS,sendowo blimbingsari,LOC,,1
UGM_FESS,yaterus,PER,,1
UGM_FESS,akwoakwoo,PER,,1
UGM_FESS,islam preferably medika,ORG,,1
UGM_FESS,fapet medika,ORG,,1
UGM_FESS,padang rumput wisdom park,LOC,,1
UGM_FESS,jozjiz,PER,,2
UGM_FESS,regist,PER,Abusive_label,1
UGM_FESS,prabwogibrn,PER,"HS_Other_label, HS_label",1
UGM_FESS,indonesia,GPE,"HS_Other_label, HS_label",1
UGM_FESS,tinky winky dipsy cutesy,PER,,1
UGM_FESS,sonny angel,PER,,1
UGM_FESS,desa putat gunungkidul,GPE,,1
UGM_FESS,stadion kridosono,LOC,,1
UGM_FESS,cyantiq,PER,,1
UGM_FESS,dman,PER,,1
UGM_FESS,warmindo malatax pogung,LOC,,1
UGM_FESS,pogung pandega,LOC,,1
UGM_FESS,uname,ORG,,1
UGM_FESS,ngafe nugas zomia kehutanan,PER,,1
UGM_FESS,kampus soshum,LOC,,1
UGM_FESS,masmbak,PER,,1
UGM_FESS,bank smbc,ORG,,1
UGM_FESS,btpn,ORG,,1
UGM_FESS,indonesiagaragara,GPE,,1
UGM_FESS,enhypen,PER,,1
UGM_FESS,enhypen,PER,"HS_Group_label, HS_Moderate_label, HS_Other_label, HS_label",1
UGM_FESS,information promodiskon,ORG,,1
UGM_FESS,beruntungg kriteria,PER,,1
UGM_FESS,soegondo,PER,,1
UGM_FESS,array technology inc,ORG,,4
UGM_FESS,jalan aggravation,LOC,,1
UGM_FESS,united parcel service,ORG,,1
UGM_FESS,hemm,PER,,1
UGM_FESS,graduation development program,ORG,,1
UGM_FESS,naroo cafe pertamina tower feb ugm,LOC,,1
UGM_FESS,steviaa,PER,,1
UGM_FESS,fk,PER,,1
UGM_FESS,randy martin,PER,Abusive_label,1
UGM_FESS,kampus you,LOC,,1
UGM_FESS,adakag,PER,,1
UGM_FESS,adakahh,PER,,1
UGM_FESS,nyoman kutha ratna,PER,,1
UGM_FESS,adakahh siang,PER,,1
UGM_FESS,microsoft ugm,ORG,,1
UGM_FESS,jalan lembah burjo borneo,LOC,,1
UGM_FESS,kampus isian,LOC,,1
UGM_FESS,hold,PER,,2
UGM_FESS,jalanmain,LOC,,1
UGM_FESS,hiks,PER,,1
UGM_FESS,mutmainnah budiman,PER,,1
UGM_FESS,ibuprofen dra sri,PER,,1
UGM_FESS,gor lembah badminton,LOC,,1
UGM_FESS,kag,PER,,1
UGM_FESS,pantiyayasan,ORG,,1
UGM_FESS,madame arum,PER,,1
UGM_FESS,married man ugm,LOC,,1
UGM_FESS,perpusat fib,LOC,,1
UGM_FESS,percy jackson,PER,,1
UGM_FESS,soshum,ORG,,1
UGM_FESS,kost putracampurbebas,PER,,1
UGM_FESS,fib ugmasrama kinanti,ORG,,1
UGM_FESS,gopay,PER,,1
UGM_FESS,jundi,PER,,1
UGM_FESS,soloraya people,ORG,,1
UGM_FESS,i am,PER,,1
UGM_FESS,seon goo,PER,,1
